"CAINC1 County and MSA personal income summary: personal income, population, per capita personal income"
"CAINC1 County and MSA personal income summary: personal income, population, per capita personal income"
Metropolitan Statistical Area
GeoFips,GeoName,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",5261815,5331133,5362194,5353850,5317951,5295959,5288609,5280969,5264778,5247420,5248348,5244018,5250278,5257004,5261664,5279124,5294461,5335416,5383434,5421382,5434490,5445186,5479918,5503640,5533081,5562336,5586177,5602154,5615600,5640015,5665210,5691968,5713954,5743383,5773864,5804535,5829139,5856125,5882126,5906917,5941539,5974469,6013427,6047506,6074788,6106258,6129946,6153468,6179246,6207400,6229011,6241967,6253394,6242746,6246160
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",1013400,1049680,1100219,1163970,1237668,1301957,1337680,1366423,1416931,1476485,1546348,1612182,1658988,1708649,1761819,1837457,1931978,2013320,2102571,2162647,2217530,2249116,2319206,2398760,2491818,2613502,2744046,2855711,2963714,3074532,3178349,3273477,3363736,3452470,3536388,3637332,3774696,3914212,4018128,4106372,4153609,4200238,4233021,4293086,4349413,4417491,4488678,4564173,4629645,4700060,4780473,4875246,4948431,5020870,5070110
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",104853,104477,103719,104888,104231,105251,105335,106074,106613,108520,110555,111988,111883,110538,109954,109561,108892,108437,108653,108561,107985,106958,107267,107590,107282,107791,107714,107707,107720,107440,107241,107184,106464,105965,105465,104665,103917,103121,101921,101305,100593,100128,99196,97701,96167,95390,94630,93144,91730,90251,88976,87272,86291,84672,83937
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",2759303,2758743,2760937,2751873,2730057,2703028,2700715,2693955,2683597,2674747,2659625,2646406,2630712,2620312,2606777,2581947,2542677,2516600,2494837,2479863,2469921,2469681,2476980,2486034,2490949,2486989,2480098,2471209,2460208,2449747,2438518,2428303,2417480,2408348,2401168,2389107,2374483,2364039,2358914,2356802,2355432,2358574,2368043,2374103,2379483,2381872,2379439,2377835,2372173,2371737,2371584,2369353,2365051,2347720,2338253
38340,"Pittsfield, MA (Metropolitan Statistical Area)",148981,149893,150987,148869,149573,149649,148788,146360,144826,146354,145437,145081,144629,142162,141969,141767,140938,140396,140268,139787,139790,139423,138661,137809,137139,137176,136885,136657,136602,135763,135227,134769,133928,133529,133423,133076,132563,131977,131883,131372,131264,131427,131106,131297,130946,130759,130199,129850,129601,129648,129119,128619,128376,127547,126818
38540,"Pocatello, ID (Metropolitan Statistical Area)",56345,57149,58032,59267,59678,61389,62788,65932,68838,70546,71582,72516,73434,74016,74293,74217,74284,74251,73338,72718,73002,73312,74517,76544,78268,80153,81323,81721,82315,82642,83150,83212,83718,83858,83605,84266,84845,86055,86870,88173,89622,90869,91288,91338,90893,90801,91306,91632,92237,93357,94251,95155,96490,97761,98653
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",325561,328590,336169,342955,349490,356106,360891,365186,372562,377860,383159,385753,391072,394395,399275,405463,411789,417991,424840,433634,438759,442790,445414,446901,449643,453695,457522,463883,470167,475444,481966,489179,494975,500178,504858,508428,510287,510614,512265,514191,514728,514139,517237,519765,523073,528051,530845,534979,538968,543562,548370,552577,558302,563159,566329
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",1069708,1085025,1105374,1134259,1157768,1174809,1192510,1213090,1242430,1275246,1312315,1346705,1364523,1373347,1371007,1380339,1391424,1409733,1423238,1454141,1487217,1535965,1584767,1625751,1669701,1708216,1749224,1797066,1839867,1875365,1906262,1934792,1971152,2002918,2024115,2039297,2067325,2103164,2137828,2172853,2206737,2232383,2263852,2290274,2313673,2347475,2386057,2431944,2461234,2479889,2497793,2518160,2518051,2508928,2508050
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",76748,79741,84589,90118,102977,112792,117754,122024,126939,133944,143206,153770,163782,173600,181413,189879,197784,206964,217839,227640,239233,254702,263143,269716,277235,285006,290527,297947,304912,311185,316323,320819,328315,338741,351522,368277,383877,397053,410402,417520,419850,425008,427403,430287,434026,439965,448782,458889,466658,473761,481058,490112,504443,520873,536901
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",437005,446438,456961,459527,468716,475356,483292,483589,489832,495984,502051,505849,509660,513751,519246,526116,531875,538304,547857,557662,562322,569041,573990,580407,584584,585604,589989,594986,599795,605983,614216,623806,632386,640675,649508,655793,658884,661620,663783,666468,668966,671628,674594,674920,676621,677831,679560,682370,686729,691510,696160,696887,703943,704100,704620
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",35800,37570,40403,44864,47951,50233,50194,55746,59742,62377,65842,68705,70883,74009,76769,79633,82642,89025,93811,99493,103651,108818,113119,118427,125164,131986,139901,146414,151924,157686,162943,168608,172636,177362,182090,187822,195424,204082,208773,211211,211172,210916,210711,211394,213557,216582,219393,222867,226100,229820,233062,237217,242352,246230,249081
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",1373193,1396129,1413149,1430040,1437274,1412609,1406082,1415810,1422032,1425662,1430055,1424092,1429942,1431288,1434222,1441812,1451669,1462482,1478976,1493594,1503781,1513216,1519234,1522392,1528117,1532065,1535833,1541702,1548897,1558350,1571610,1586085,1595424,1608716,1617623,1620567,1613353,1607583,1602603,1601459,1600970,1604429,1609513,1617546,1624636,1633482,1640944,1648427,1655425,1666909,1671265,1673216,1676848,1673586,1677803
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",139100,143630,150643,159828,167341,174411,179319,185213,196202,204554,215721,225440,232150,238395,243424,247068,250774,253249,256199,260016,266166,270713,278950,289947,302004,314918,325204,337667,347876,361197,369707,380079,394059,405672,414780,425023,439623,457471,479181,497639,515010,530529,542349,552446,565166,575858,589239,608760,626808,642919,658240,675414,698178,715278,732197
39380,"Pueblo, CO (Metropolitan Statistical Area)",117657,118574,120746,122032,124680,124611,126644,125675,124638,123963,125884,126012,125863,125299,125737,124183,123851,124111,124312,123745,123639,123134,123447,124387,126644,128787,130865,132686,134792,137690,140184,141800,144014,146537,147907,148654,149825,152026,155121,156748,157846,159368,160044,160465,160666,160872,162401,164042,165387,166450,167146,168337,169316,169472,169422
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",26456,27977,30046,32364,36771,41468,43796,44299,47062,50945,55299,59472,63412,67961,71524,76183,80886,86079,91745,97247,104050,112821,117813,120861,124134,127434,130731,132587,134959,137598,140240,142266,146311,150123,153235,157755,155262,157099,159742,160467,159629,159762,159248,161596,162986,165789,169546,174293,177556,180069,183791,187995,194934,202582,206134
39540,"Racine, WI (Metropolitan Statistical Area)",170181,170861,170371,170296,170642,171715,173903,172264,171543,171762,172266,172979,171952,171080,169741,169619,170270,169655,170181,171934,173657,175518,177885,180251,181776,183338,184808,185658,186621,187689,188361,188904,189047,189833,190845,191808,193251,193915,194395,194730,195130,195450,195120,194980,195240,195535,195606,195963,197245,197734,197753,197568,196505,195961,196613
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",310785,319135,328641,337793,346989,356680,362809,368858,377230,385013,393407,404305,411982,419800,431398,448113,467729,483172,494491,511200,527344,548874,568119,588751,612576,638140,666317,694496,721528,750079,776786,804157,833100,859117,883333,909510,944725,989219,1034476,1077163,1110061,1137404,1162399,1188200,1213995,1241826,1271821,1304639,1335169,1362754,1392028,1417455,1451435,1480080,1509231
39660,"Rapid City, SD (Metropolitan Statistical Area)",77265,76937,79755,83137,82974,84294,84712,88627,91191,93202,94383,91221,91590,92747,94169,96877,98629,99995,102435,103024,102466,103659,106323,108367,109697,110321,111213,110994,110815,111230,112041,113124,114324,115323,115690,117624,118188,119479,120890,123059,125159,126622,127393,129125,130935,132379,132563,133687,135263,136609,138339,139465,142175,145008,146857
39740,"Reading, PA (Metropolitan Statistical Area)",294336,296772,299474,300891,305011,305720,306891,308452,306642,309110,312055,313016,314414,314597,315184,317711,318105,320394,323871,327977,333938,337812,342637,346050,350186,354092,357193,360380,363739,367082,370942,374546,377487,381338,385846,390848,395933,401834,405223,407737,409904,412228,413969,415253,416433,417854,419206,420670,423146,426762,427498,428671,429635,431573,432821
39820,"Redding, CA (Metropolitan Statistical Area)",76290,77980,79434,80656,84249,86651,92082,94909,100157,103572,112199,116590,120270,121513,122807,125322,128461,130119,132958,136627,140997,148606,153746,156800,157735,158621,159198,159737,160761,162034,161987,163615,166408,170198,173202,174867,175615,176166,176548,177247,177279,177344,177950,178517,179331,180064,179816,180299,181395,181939,182196,182002,182135,180937,180366
39900,"Reno, NV (Metropolitan Statistical Area)",119081,122838,129234,136146,141828,148306,153109,159670,168795,178694,188511,196906,203693,210363,212962,218215,223695,230182,237251,244395,250718,259178,266660,273556,281288,291248,300246,310169,319425,327980,336225,344782,355341,365706,375713,386308,396546,404366,412724,418892,421787,426178,429041,433282,437908,444112,451276,459795,467714,476551,485618,491818,498442,501145,502199
40060,"Richmond, VA (Metropolitan Statistical Area) *",706399,708825,720110,722416,731854,737863,748113,761694,775341,782838,791541,798178,805811,811647,817894,824309,833587,845461,861242,876601,890604,906684,920370,937231,951484,964850,977397,989199,1002966,1015983,1030337,1043450,1055256,1068409,1082054,1098719,1116391,1137479,1153700,1168018,1179342,1188710,1198793,1214052,1226940,1240714,1253770,1267111,1279604,1292638,1305456,1316646,1326307,1338238,1349732
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",1122165,1143539,1171161,1189476,1202185,1229743,1248571,1282517,1347627,1435733,1496847,1572429,1626183,1686602,1743463,1811019,1897927,1995378,2122256,2267166,2437479,2630471,2739150,2821341,2864517,2905505,2949807,2990316,3042372,3108220,3189513,3277022,3377365,3486938,3617771,3755607,3875709,3986510,4067344,4113447,4160685,4240739,4286191,4318845,4346320,4384684,4422911,4465521,4511846,4550170,4576562,4606384,4646486,4669149,4688053
40220,"Roanoke, VA (Metropolitan Statistical Area) *",230266,231596,238357,243439,248131,251318,253423,255587,258644,260021,261869,260501,261693,261751,261672,262643,263208,263645,265026,265805,266749,269440,272906,273951,276643,279176,280938,282915,284593,285762,287193,288699,289547,290466,292082,293745,296405,299930,302858,305596,307816,308634,309333,310843,312402,313438,314023,313616,314002,314339,314933,315217,314688,314150,314314
40340,"Rochester, MN (Metropolitan Statistical Area)",134613,136645,138020,139574,140244,141439,142168,143886,145499,145983,147713,148456,149775,150427,151922,153128,154688,154797,155475,158849,160993,163427,166169,168159,171334,172466,172741,174161,176251,179488,182498,185573,187803,190646,193067,195300,197188,199763,201782,204181,206097,207304,208887,210299,212606,214116,215745,218425,220579,222645,224956,226576,227540,228134,229077
40380,"Rochester, NY (Metropolitan Statistical Area)",967089,982845,988371,991017,991293,989197,996288,997313,999583,995677,996204,994186,998299,1003975,1006962,1002789,1002633,1003295,1003095,1009766,1019683,1027880,1036248,1047976,1055228,1057376,1057933,1059684,1060003,1059773,1060310,1066482,1068215,1070355,1071918,1072494,1070418,1070370,1072040,1075302,1077941,1080527,1084399,1086625,1089109,1089687,1088882,1088253,1088691,1091227,1090696,1087563,1085467,1079331,1076559
40420,"Rockford, IL (Metropolitan Statistical Area)",268548,271661,271149,271136,273201,274734,274255,273627,273731,276063,276951,279829,280591,278911,277354,277028,278623,278638,279051,279763,281563,284702,289895,294298,298582,302172,305671,309644,312342,315025,317596,321033,323229,325747,329472,332230,335903,341202,347503,349937,349766,349293,348330,346820,346129,344269,343015,342349,341163,340385,339575,338259,336506,334610,334124
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",111241,111571,112296,113571,115045,116381,118189,119609,121414,122406,123247,123463,124388,125524,126478,127115,128799,129830,131116,131826,132358,133668,134810,135899,137253,138990,140508,141570,142807,142903,143333,143139,144034,144698,145487,146326,147027,148256,149644,151138,151729,152362,151561,150433,149217,148247,146536,146089,145439,144544,143867,143932,143537,144209,145383
40660,"Rome, GA (Metropolitan Statistical Area)",72937,74051,75747,76267,77161,77988,78917,79499,80526,80194,79565,79860,79948,79897,79163,79223,79520,79804,80281,81046,81290,81483,82274,83100,84094,84911,86063,87061,87991,88833,89659,90837,91181,92597,93539,94014,94332,95165,95308,95922,96383,96437,96178,95950,95907,95900,96214,96732,97461,97909,98324,98583,98487,99437,100113
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",827351,852036,876053,902647,905830,927304,948850,971060,1000056,1040724,1071481,1106955,1133346,1168540,1193993,1218388,1250764,1285092,1331264,1378887,1428491,1521462,1566994,1591373,1608074,1621444,1645098,1672583,1700488,1731847,1767237,1807949,1866310,1923508,1970542,2008663,2034850,2057885,2082217,2108310,2132657,2154127,2175562,2195051,2217490,2244867,2274649,2306062,2337065,2362237,2385124,2400029,2408702,2417259,2420608
40980,"Saginaw, MI (Metropolitan Statistical Area)",219374,220370,223170,224074,225199,225920,225723,226118,226861,227115,226732,227373,224132,220925,217784,216710,215040,214972,214098,213522,212303,212071,212384,212421,212165,212262,212076,211927,211406,210839,210400,209899,209460,209323,208755,208489,207368,205822,203144,201966,200835,199871,198928,198409,196859,195317,193385,192638,192006,190844,190488,189882,189516,188373,187782
41060,"St. Cloud, MN (Metropolitan Statistical Area)",110295,116762,118978,119660,121957,123661,126283,127477,129994,131145,132420,133782,135211,136115,137048,138037,139387,140892,142314,144873,147087,150078,151812,153430,155495,157264,159224,160563,162234,163352,165463,168139,170587,173123,175161,176860,179222,181873,184598,186507,188114,189161,189739,189925,190624,191888,193894,195051,196484,198025,199111,199835,200737,201751,202577
41100,"St. George, UT (Metropolitan Statistical Area)",13000,13907,15037,15526,16379,18092,18504,19846,20877,22335,24019,26478,28070,29472,30963,32816,35761,39503,42781,44627,46744,49183,52811,56349,60656,66493,72261,77647,81520,84837,88049,91206,94512,99274,104188,110207,119000,126796,132277,135552,137088,138344,141015,143713,146357,150235,153578,157988,164324,169851,175393,182015,191513,197730,202452
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",116758,115462,117065,118538,118278,118091,118925,119830,120097,119976,119604,119251,118583,117842,117584,117358,116748,116500,116125,115289,115917,116008,116534,117377,118153,118119,118915,119187,120013,120992,121611,124091,123936,123894,123923,123366,123484,124222,125483,126077,127001,127240,127554,127636,127243,126740,126078,125795,125357,124760,122054,121643,120784,119692,118475
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",2476718,2520475,2514268,2506053,2493703,2483293,2483274,2483161,2476457,2479899,2484555,2486989,2487360,2481504,2484786,2496966,2513864,2529039,2543754,2552771,2554879,2565020,2579363,2590410,2605968,2616756,2629433,2640161,2651165,2657031,2666413,2678822,2690131,2700121,2711031,2721868,2730316,2744265,2755581,2767776,2779404,2790459,2797300,2800463,2804822,2810317,2815929,2815619,2817214,2816606,2817594,2819212,2812587,2800245,2796999
41420,"Salem, OR (Metropolitan Statistical Area)",183461,187645,193158,197027,199576,206796,211453,218659,228455,237065,243606,250849,254150,254850,255400,256540,258250,260438,263037,268239,273600,279862,287202,295039,303205,310626,317638,324457,331688,338269,343985,348007,351581,356668,360377,363708,368046,374317,379755,384075,388323,391421,393663,395490,397189,401032,406691,415364,422531,428043,430794,434306,437224,436312,436546
41500,"Salinas, CA (Metropolitan Statistical Area)",255128,248235,252730,254140,255261,263534,270976,275942,281545,284129,286882,292406,299677,306241,313698,321458,328102,335849,341268,345947,349872,357535,364805,371860,371002,352363,355486,362215,376794,387889,396267,402990,407082,408977,409725,408731,405139,401831,402376,406022,410263,416532,421259,425824,428490,431044,433979,438004,439112,439404,440163,438322,437158,432884,430723
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",177017,178804,184503,186939,191029,195957,199933,203759,206805,209113,212004,212780,212984,213485,216011,220383,225063,229583,233065,238509,242598,247645,254246,260733,267853,274618,281441,288563,294772,301328,307487,313744,319128,325063,332157,338528,345704,353828,360918,366772,370558,374734,377818,380517,383555,387460,391913,396952,402105,407913,413585,419277,429867,439475,447390
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",476600,482939,498890,510409,524033,536395,551569,569758,586735,605964,625894,650232,669210,684802,700444,712930,720877,729985,735973,741463,745687,756611,778307,802260,826621,848617,866353,884440,904628,917191,929195,942537,954081,963150,971454,982034,997221,1018281,1037540,1055462,1074013,1091930,1109089,1127952,1146171,1159550,1175028,1197061,1218488,1234679,1248555,1260338,1263087,1266524,1267864
41660,"San Angelo, TX (Metropolitan Statistical Area)",73572,73447,75391,74729,76964,77963,79721,80892,81609,83120,85419,87944,89968,93833,97684,99525,99875,100677,100781,101725,102830,101355,101188,102646,103413,104741,105174,106063,106710,107267,107089,107199,106937,107058,107287,107634,107785,108898,109441,110379,111626,113430,114548,116125,117599,119346,120527,120733,120641,121245,122395,123087,122145,121873,122003
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",941515,957715,987523,1008844,1038887,1055225,1064486,1083489,1105551,1123898,1138722,1161968,1187117,1222136,1254044,1283925,1317439,1356676,1387997,1394458,1401286,1410902,1434060,1465365,1498269,1535185,1570083,1599427,1628676,1659847,1689009,1720003,1748123,1784153,1815846,1857602,1896328,1956361,2011543,2061275,2105672,2152542,2191507,2232588,2273519,2320172,2368219,2412468,2455494,2493824,2528761,2568526,2605100,2655928,2703999
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",1340989,1365976,1391925,1433126,1499594,1540667,1616907,1642781,1715527,1775410,1827602,1875620,1927018,1972354,2018133,2066419,2126090,2196834,2275309,2364284,2444380,2512365,2553122,2593126,2599776,2614685,2623697,2651549,2692600,2736720,2789593,2827366,2869672,2900355,2914702,2930007,2938375,2947289,2975742,3022116,3061203,3102436,3133069,3167554,3199707,3234658,3262566,3283586,3293575,3303463,3297959,3295298,3274432,3277176,3269973
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",3088491,3108460,3119247,3134632,3146217,3152349,3158346,3187017,3199300,3213638,3226421,3260930,3295803,3333995,3386080,3428080,3479465,3523866,3558999,3603440,3656981,3719675,3760370,3805588,3839619,3859905,3883894,3923208,3985694,4045185,4089620,4135875,4174788,4158544,4145965,4133400,4137858,4148724,4183637,4243932,4302830,4344808,4400957,4464478,4532579,4601942,4669035,4713129,4740862,4759142,4761624,4740838,4618350,4578135,4566961
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",1051545,1089674,1119155,1157841,1183576,1184823,1213688,1228572,1254396,1284003,1295698,1326709,1350627,1371955,1401776,1425185,1449912,1461582,1480543,1506608,1534258,1535142,1550447,1570207,1588680,1602152,1622579,1652864,1684121,1708031,1722965,1738728,1742726,1724404,1718790,1718016,1729959,1745283,1766098,1795231,1819573,1842072,1870668,1899220,1930576,1958735,1985975,2001778,2009163,2012463,2006501,1995698,1951882,1945978,1945767
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",102648,106280,109301,115484,119843,125535,126456,134260,138635,145914,150850,156786,161886,166563,171365,177566,185248,192497,199345,204261,213314,218276,219895,221848,223370,226228,229370,232976,236601,240020,243480,247839,251462,253083,254674,256842,258615,260498,262770,266358,268145,269798,271044,274152,275681,278231,280088,281825,282406,283176,282646,281884,279464,282046,281639
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",122243,124788,129886,141878,145347,149828,158622,168026,175132,174865,184041,189305,193590,197353,201921,205964,212143,216661,221202,225700,231463,229616,229935,232912,235386,237714,239324,241168,245344,250889,253667,255835,256045,254531,253021,252356,251377,251616,253304,256520,260009,263182,264968,266467,268946,271009,273677,274694,275121,274005,273196,270474,260475,264240,261547
42140,"Santa Fe, NM (Metropolitan Statistical Area)",53500,55026,56874,59243,61246,63278,65930,69090,71604,72669,75353,75872,77222,80118,82250,84106,85676,89134,92323,94507,96962,99587,102536,106030,109927,113944,118462,121031,124172,125956,127966,129713,131057,133555,135213,136391,137610,138786,140210,141704,143205,144596,146234,147424,148486,149108,149720,150708,151821,152563,153693,155043,155400,155761,155956
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",261991,265291,269930,276957,277414,278431,282626,286075,290381,295397,295423,300191,305588,313073,322294,329133,338569,345651,352021,355810,365695,370565,374910,378003,380064,384226,384582,386108,391290,394738,396906,399990,403164,405178,406810,407284,408079,408085,411243,415859,420356,424292,425775,430311,435492,440227,443677,446061,447267,447724,448368,448424,437521,443915,441257
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",200920,206003,212402,224091,237957,243028,253255,262654,273175,281442,291859,301586,308609,314636,321580,326863,335355,345270,356111,367893,380633,390495,397937,405151,410687,416152,422286,428399,437141,445901,453421,460421,465293,465298,466489,466809,465938,465188,467356,473091,479479,484635,487034,489428,493352,497635,499752,501437,501038,495914,490867,488282,484519,482669,481812
42340,"Savannah, GA (Metropolitan Statistical Area)",206087,206709,203279,204260,204809,204936,212479,218664,224727,226093,229430,231691,235102,239114,240354,242463,244606,247365,251216,254061,255475,259160,262690,267853,272886,277581,281126,283480,286697,288441,291618,293721,297133,301644,304585,310553,314528,322065,329943,335185,344017,348859,356630,363657,367900,374999,382547,388917,393161,397311,402340,405301,409428,418277,424935
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",595472,596204,601087,606331,605941,606407,608007,603751,604269,603524,601656,597021,594227,591104,587760,584185,579742,578457,576085,575917,575871,576090,578212,579606,580330,578788,576980,573886,569384,566216,563157,559879,557476,555702,555483,555495,556652,557626,560032,561548,562933,564139,565553,567030,566254,566341,565361,564606,566208,567044,567002,566788,568091,568270,569413
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",1810753,1834990,1835190,1806099,1800981,1833981,1866276,1886242,1916683,1971129,2032131,2105824,2151691,2177909,2188099,2216022,2258026,2301024,2356263,2426393,2493214,2578807,2630705,2690858,2740325,2774159,2814630,2856795,2918071,2978761,3019651,3052187,3092927,3118302,3133021,3158967,3198265,3257081,3304467,3355042,3414797,3449507,3505162,3561158,3615685,3679543,3745182,3824014,3893869,3943414,3984400,4027804,4016479,4032242,4044837
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",35247,36192,37617,40570,43668,45818,47259,48176,50485,53309,57912,60728,63946,67499,70419,73792,75879,78776,81171,83885,87542,91115,93593,96023,97566,99858,101929,103583,106291,108961,111294,113323,115456,118144,120450,125001,127955,131463,134564,136277,137016,138234,138901,140111,141372,143749,146560,150076,152836,155374,157868,160446,163869,167267,169795
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",28678,29898,31931,33912,35937,40025,41070,41584,41962,43588,45828,48102,50315,52286,53670,55636,57508,59375,62119,64325,66334,69238,71614,73790,76301,78724,80792,82713,84334,85551,86604,87417,88510,89939,90943,93079,95614,97788,99023,99568,98956,98513,97875,97134,96521,96541,97582,98886,100094,100189,101061,101349,103279,105649,107614
43100,"Sheboygan, WI (Metropolitan Statistical Area)",95535,96726,97081,97541,98803,99963,100372,99858,100495,100282,100727,100907,100554,100770,100592,101060,101028,100995,101347,102018,103032,104137,104714,105627,106729,108093,109672,110737,111536,111973,112088,112739,113023,113251,113433,113832,114454,114775,115178,115652,115562,115587,115541,115367,115565,116126,116611,116710,117019,117363,117703,118053,117687,117661,117752
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",82742,82644,80725,76977,77168,79176,82243,84093,84089,84776,87500,90118,91140,91857,92562,93722,94827,96787,95717,95246,95499,95120,96178,96370,97474,98857,100342,102993,105122,107020,109173,110939,112330,113239,114421,114998,115666,117174,118331,118834,120069,120981,121185,121422,121742,122778,124603,127007,129542,131987,134094,136099,139563,143198,146907
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",317174,318633,322578,326844,329175,332185,339670,344880,347270,350493,354406,360154,364582,370428,373804,375545,378841,381189,376505,370557,366185,359355,358735,361390,364541,366379,369593,371337,373985,372924,374607,376150,376250,376578,377109,380550,383099,389521,390221,392367,394845,399962,403981,407615,406463,404826,404366,402296,400620,397844,395441,392511,388930,384943,383295
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",60500,62770,67149,70938,74558,76165,76922,78946,80688,83160,86268,86172,88036,88373,88872,90937,91192,94093,96690,96316,97551,97918,99058,101453,104403,109323,112480,112880,114907,116091,116530,118132,118798,119847,120638,123234,125786,127241,128206,129023,130081,131767,132842,131580,128947,126519,125470,124559,123528,124838,125292,125527,126119,125487,124640
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",133099,133570,135267,135402,136036,136216,137619,139120,139721,137819,136704,135714,136130,135287,134406,134189,132924,131262,129973,130875,130798,131671,133113,134501,136425,138024,139713,141120,141447,141981,142877,142892,142193,141815,141374,141136,139860,140363,140721,141298,142645,144019,144766,144791,145158,145600,146222,146772,146587,147648,149220,149921,149477,149253,149893
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",123539,124171,125075,126094,126920,128011,129032,131050,132916,133481,135312,139185,139142,140747,143042,146081,147929,147796,148672,151460,152240,154148,156928,160753,164088,167987,170698,173960,175756,178964,183138,188310,191693,194442,197813,202328,206605,211576,216943,221887,225913,229191,232601,237872,243014,247771,252066,257191,263071,267250,272871,277688,282293,289525,295004
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",284837,288051,287489,289656,289459,288497,288309,287124,288007,290181,291639,290984,289810,287735,286626,288222,289373,289411,290952,292757,295488,297187,298719,300909,304704,307216,310072,312119,313574,314556,315804,316991,316897,316678,316545,316831,317221,317778,318668,319966,319189,319072,319082,318655,319170,320108,320556,322111,322611,323707,324629,324241,323813,323759,324490
43900,"Spartanburg, SC (Metropolitan Statistical Area)",171467,174326,177982,183764,187100,189728,191765,190899,195534,197354,199543,203734,205912,207456,208734,211721,214981,215980,217970,220938,224609,227580,230786,233214,235243,238070,241114,244333,246830,249231,251886,254443,256469,258467,260223,261828,264481,268898,274215,279673,283335,284831,286489,288847,291370,294238,298115,302696,308960,316801,322898,329379,335397,345948,356698
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",292672,306565,314430,317980,324007,330783,333588,339340,344835,354185,361816,372077,376396,377416,378843,383806,386231,385174,384587,384313,386686,394130,404533,416279,427479,434767,442045,446520,449120,452646,454950,459013,463126,467441,471299,476290,482051,489883,499209,505661,511783,515850,518363,521620,525507,531493,538609,548704,559074,568856,579510,587766,593129,598023,600292
44100,"Springfield, IL (Metropolitan Statistical Area)",170020,171806,175525,176557,178605,179531,183947,187362,188410,187846,187471,187780,187489,186844,187611,187747,188104,187316,187591,188519,188954,189818,192544,195599,198516,201132,201598,202123,201884,201722,201347,201628,202427,203281,203901,204526,204988,205887,206771,207874,208900,210526,212055,212667,212550,212788,212596,212010,211199,210048,209255,208414,207538,206223,205445
44140,"Springfield, MA (Metropolitan Statistical Area)",638189,643415,645128,652132,656295,657043,656518,652469,649816,647233,647146,646917,648504,643685,645245,646716,647091,648422,656473,664946,671887,674056,673564,673324,674002,675266,675336,674981,676079,677062,678597,680368,680632,684002,687131,687735,688409,689284,689853,691239,692079,695022,698452,699874,701142,703209,702585,702030,701422,702334,700308,681850,696981,694271,693629
44180,"Springfield, MO (Metropolitan Statistical Area)",208253,210653,218024,225777,231356,235542,236572,241105,247152,252970,256053,259555,261087,262312,266915,271631,276883,281312,287040,291591,294823,300354,307066,314578,323461,332908,340951,346324,352705,358461,363882,369920,375215,380529,387040,394660,402883,413765,423127,429289,434220,437391,440656,444738,449014,452305,456506,459020,463387,467748,472138,476371,481693,486931,491053
