GeoFips,GeoName,Value
26900,"Indianapolis-Carmel-Anderson, IN MSA                       ",3.016666666666667
26980,"Iowa City, IA MSA                                          ",2.4499999999999997
27060,"Ithaca, NY MSA                                             ",3.1
27100,"Jackson, MI MSA                                            ",4.0249999999999995
27140,"Jackson, MS MSA                                            ",2.7916666666666665
27180,"Jackson, TN MSA                                            ",3.3000000000000003
27260,"Jacksonville, FL MSA                                       ",3.0
27340,"Jacksonville, NC MSA                                       ",4.041666666666667
27500,"Janesville-Beloit, WI MSA                                  ",3.4
27620,"Jefferson City, MO MSA                                     ",2.591666666666667
27740,"Johnson City, TN MSA                                       ",3.4499999999999997
27780,"Johnstown, PA MSA                                          ",4.1499999999999995
27860,"Jonesboro, AR MSA                                          ",2.841666666666667
27900,"Joplin, MO MSA                                             ",3.0083333333333333
27980,"Kahului-Wailuku-Lahaina, HI MSA                            ",4.416666666666667
28020,"Kalamazoo-Portage, MI MSA                                  ",3.891666666666666
28100,"Kankakee, IL MSA                                           ",5.866666666666667
28140,"Kansas City, MO-KS MSA                                     ",2.9166666666666665
28420,"Kennewick-Richland, WA MSA                                 ",4.875
28660,"Killeen-Temple, TX MSA                                     ",4.45
28700,"Kingsport-Bristol-Bristol, TN-VA MSA                       ",3.4250000000000003
28740,"Kingston, NY MSA                                           ",3.4250000000000003
28940,"Knoxville, TN MSA                                          ",3.033333333333333
29020,"Kokomo, IN MSA                                             ",4.733333333333333
29100,"La Crosse-Onalaska, WI-MN MSA                              ",2.5833333333333335
29180,"Lafayette, LA MSA                                          ",3.4333333333333336
29200,"Lafayette-West Lafayette, IN MSA                           ",2.9250000000000003
29340,"Lake Charles, LA MSA                                       ",3.3833333333333333
29420,"Lake Havasu City-Kingman, AZ MSA                           ",4.5
29460,"Lakeland-Winter Haven, FL MSA                              ",3.65
29540,"Lancaster, PA MSA                                          ",2.725
29620,"Lansing-East Lansing, MI MSA                               ",3.6833333333333336
29700,"Laredo, TX MSA                                             ",3.9916666666666667
29740,"Las Cruces, NM MSA                                         ",4.283333333333333
29820,"Las Vegas-Henderson-Paradise, NV MSA                       ",5.441666666666666
29940,"Lawrence, KS MSA                                           ",2.6
30020,"Lawton, OK MSA                                             ",3.858333333333333
30140,"Lebanon, PA MSA                                            ",2.841666666666667
30300,"Lewiston, ID-WA MSA                                        ",2.9916666666666667
30460,"Lexington-Fayette, KY MSA                                  ",3.391666666666667
30620,"Lima, OH MSA                                               ",3.75
30700,"Lincoln, NE MSA                                            ",2.1166666666666667
30780,"Little Rock-North Little Rock-Conway, AR MSA               ",2.9916666666666667
30860,"Logan, UT-ID MSA                                           ",2.3416666666666663
30980,"Longview, TX MSA                                           ",4.183333333333334
31020,"Longview, WA MSA                                           ",5.066666666666666
31080,"Los Angeles-Long Beach-Anaheim, CA MSA                     ",4.658333333333333
31140,"Louisville/Jefferson County, KY-IN MSA                     ",3.65
